Asset Name;Model;Model No.;Category;Manufacturer;Serial;Purchased;Location;Checked Out;Type;Username;Status;Created At;Updated at;Notes;MAC Adress;Type utilisation;Propriété SI;Propriété;Date fin garantie
007EP-2052-TBI;Latitude;E5470;Portable;DELL INC.;D68BGC2;6/15/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:17;mise a jour du nom et de la date d'achat par script;28:F1:0E:03:26:D2;Enseignant;;;
007EP-2056-TBI;Latitude;5480;Portable;DELL INC.;HD0K9H2;7/24/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Retiré (archived);10/28/2019 10:39;9/6/2022 15:33;mise a jour du nom et de la date d'achat par script;54:13:79:74:CA:9D;Enseignant;;;
007EP-2072-TNI;Latitude;E5470;Portable;DELL INC.;C6N7GC2;6/15/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Déployable (deployable);10/28/2019 10:39;6/29/2022 11:48;mise a jour du nom et de la date d'achat par script;8C:EC:4B:DD:1E:CE;Enseignant;;;
007EP-2074-TBI;Latitude;E5450;Portable;DELL INC.;1MWQD72;;007 - Polyvalente Louis-Saint-Laurent;;;;Pour pièces (undeployable);10/28/2019 10:39;3/22/2021 13:39;modifie PC par TS;F8:CA:B8:2B:D3:27;Enseignant;;;
007EP-2075-001;Thinkpad;64634XU;Portable;Lenovo;L3ABN8P;;007 - Polyvalente Louis-Saint-Laurent;Lyne Nadeau;user;lnadeau;Retiré (deployed);10/28/2019 10:39;10/20/2023 4:16;;00:21:5C:38:82:95;Enseignant;;;
007EP-2077-TBI;Latitude;E5470;Portable;DELL INC.;5XFBGC2;;007 - Entrepot Louis St-Laurent;;;;Retiré (archived);10/28/2019 10:39;2/2/2022 13:46;modifie PC par TS;28-F1-0E-03-28-1A;Enseignant;;;
007EP-2078-TNI;Latitude;E5470;Portable;DELL INC.;9FMBGC2;6/15/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Retiré (archived);10/28/2019 10:39;9/6/2022 15:31;mise a jour du nom et de la date d'achat par script;28:F1:0E:03:27:D6;Enseignant;;;
007EP-2080-;Latitude;E6410;Portable;DELL INC.;HTMQWN1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;E0:06:E6:0D:44:A0;;;;
007P-2080-01;Latitude;E5540;Portable;DELL INC.;63YJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:17;mise a jour du nom et de la date d'achat par script;80:19:34:B9:C0:1C;Lab Chariot / Mobile;;;
007EP-2080-63;Latitude;E5450;Portable;DELL INC.;3472662;;Utilisateurs Inactifs;Annie Bouchard;user;anbouchard;Distribué (deployed);10/28/2019 10:39;7/18/2023 4:16;modifie PC par TS;80:19:34:B9:C0:35;Lab Chariot / Mobile;;;
007P-2080-07;Latitude;E5540;Portable;DELL INC.;C6ZJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:21;mise a jour du nom et de la date d'achat par script;80:19:34:B9:BF:B3;Lab Chariot / Mobile;;;
007EP-2080-1001;Latitude;E5520;Portable;DELL INC.;74ZLKQ1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;C0:F8:DA:7B:DE:A2;Lab Chariot / Mobile;;;
007EP-2080-1004;Latitude;E5520;Portable;DELL INC.;74ZNKQ1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;C0:F8:DA:7B:9B:55;Lab Chariot / Mobile;;;
MININT-I3JR4E8;Latitude;E5520;Portable;DELL INC.;74Z1LQ1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;1/20/2023 15:43;modifie PC par TS;B8-AC-6F-CA-49-67;Lab Chariot / Mobile;;;
007EP-2080-1013;Latitude;E5520;Portable;DELL INC.;8GPJLQ1;6/27/2011 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Retiré (archived);10/28/2019 10:39;10/6/2022 14:09;mise a jour du nom et de la date d'achat par script;C0:F8:DA:7C:01:15;Lab Chariot / Mobile;;;
007EP-2080-1014;Latitude;E5520;Portable;DELL INC.;74YZKQ1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;b8:ac:6f:ca:49:39;Lab Chariot / Mobile;;;
007EP-2080-1016;Latitude;E5520;Portable;DELL INC.;6FHF0N1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;f0:4d:a2:bf:ef:69;Lab Chariot / Mobile;;;
016P-30810-BARM;Latitude;E5520;Portable;DELL INC.;DQPR5S1;2/12/2012 0:00;Utilisateurs Inactifs;Médérick Barbeau;user;8219479;Distribué (deployed);10/28/2019 10:39;8/2/2023 4:39;mise a jour du nom et de la date d'achat par script;10:0B:A9:62:F8:7C;Mesure 30810;;Service Informatique;
007EP-2080-1018;Latitude;E5520;Portable;DELL INC.;DQPX4S1;2/12/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:21;mise a jour du nom et de la date d'achat par script;10:0B:A9:6A:E6:7C;Lab Chariot / Mobile;;;
007EP-2080-1020;Latitude;E5520;Portable;DELL INC.;6QHX5S1;4/2/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:49;mise a jour du nom et de la date d'achat par script;8C:70:5A:07:38:BC;Lab Chariot / Mobile;;;
007EP-2080-1021;Latitude;E5520;Portable;DELL INC.;H8W26S1;4/30/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:46;mise a jour du nom et de la date d'achat par script;d0:67:e5:4c:3b:28;Lab Chariot / Mobile;;;
007EP-2080-1022;Latitude;E5520;Portable;DELL INC.;95F26S1;4/10/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:32;mise a jour du nom et de la date d'achat par script;8C:70:5A:06:91:2C;Lab Chariot / Mobile;;;
MININT-9T93RPH;Latitude;E5520;Portable;DELL INC.;JM89CT1;8/10/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;6/22/2023 10:17;mise a jour du nom et de la date d'achat par script;D0-67-E5-49-CA-32;Lab Chariot / Mobile;;;
007EP-2080-1029;Latitude;E5520;Portable;DELL INC.;JM8HBT1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;8C:70:5A:F8:57:6C;Lab Chariot / Mobile;;;
007EP-2080-1030;Latitude;E5520;Portable;DELL INC.;JM85CT1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;8C:70:5A:F8:99:D4;Lab Chariot / Mobile;;;
007EP-2080-1034;Latitude;E5510;Portable;DELL INC.;GFHF0N1;12/27/2010 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/17/2022 16:28;modifie PC par TS;F0-4D-A2-BF-F1-03;Lab Chariot / Mobile;;;
007EP-2080-1036;Latitude;E5520;Portable;DELL INC.;JM8KBT1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;8c:70:5a:f8:79:b0;Lab Chariot / Mobile;;;
007EP-2080-1037;Latitude;E5520;Portable;DELL INC.;BHRX3X1;5/9/2013 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:14;mise a jour du nom et de la date d'achat par script;f0:1f:af:0e:84:c9;Lab Chariot / Mobile;;;
007EP-2080-1038;Latitude;E5530;Portable;DELL INC.;2JRY3X1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;6C:88:14:43:3E:E4;Lab Chariot / Mobile;;;
007EP-2080-1039;Latitude;E5520;Portable;DELL INC.;9YYMBT1;6/25/2012 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:53;mise a jour du nom et de la date d'achat par script;8C:70:5A:78:6F:40;Lab Chariot / Mobile;;;
007EP-2080-1040;Latitude;E5530;Portable;DELL INC.;HCRY3X1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;6C:88:14:42:03:78;Lab Chariot / Mobile;;;
007EP-2080-1049;Latitude;E5520;Portable;DELL INC.;G4TX4S1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;10:0B:A9:75:C8:5C;Lab Chariot / Mobile;;;
007EP-2080-1066;Latitude;E5530;Portable;DELL INC.;7L6BLX1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;84:3A:4B:A6:64:E4;Lab Chariot / Mobile;;;
007EP-2080-1069;Latitude;E5530;Portable;DELL INC.;DZQPYW1;3/28/2013 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:16;mise a jour du nom et de la date d'achat par script;84:3A:4B:95:4B:D0;Lab Chariot / Mobile;;;
007EP-2080-1071;Latitude;E5520;Portable;DELL INC.;9YYNBT1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;6/11/2020 9:59;modifie PC par TS;8c:70:5a:78:dd:40;Lab Chariot / Mobile;;;
007EP-2080-1084;Latitude;E6540;Portable;DELL INC.;1MJ9N12;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;80:00:0B:49:0E:49;Lab Chariot / Mobile;;;
006P-30810-BISM;Latitude;E5540;Portable;DELL INC.;DFW4L32;2/18/2015 0:00;006 - Polyvalente Montignac;Mayka Bisson;user;8136913;Distribué (deployed);10/28/2019 10:39;6/22/2023 10:26;mise a jour du nom et de la date d'achat par script;D8:FC:93:5E:C7:07;Mesure 30810;;Service Éducatif;
007EP-2080-1089;Latitude;E5530;Portable;DELL INC.;645WXY1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;e0:9d:31:17:82:b4;Lab Chariot / Mobile;;;
006P-30810-COUE;Latitude;E5540;Portable;DELL INC.;D0X4L32;2/18/2015 0:00;006 - Polyvalente Montignac;Érika Couture;user;8137150;Distribué (deployed);10/28/2019 10:39;9/8/2021 15:53;mise a jour du nom et de la date d'achat par script;D8:FC:93:5E:C7:66;Mesure 30810;;;
007EP-2080-1092;Latitude;E5540;Portable;DELL INC.;5ZK9N12;11/4/2014 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:55;mise a jour du nom et de la date d'achat par script;80:00:0B:49:F2:23;Lab Chariot / Mobile;;;
007EP-2080-1094;Latitude;E5550;Portable;DELL INC.;5P2N362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:40;mise a jour du nom et de la date d'achat par script;DC:53:60:65:22:AA;Lab Chariot / Mobile;;;
007EP-2080-1095;Latitude;E5550;Portable;DELL INC.;18QM362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:43;mise a jour du nom et de la date d'achat par script;DC:53:60:64:C4:77;Lab Chariot / Mobile;;;
007EP-2080-1096;Latitude;E5550;Portable;DELL INC.;D42R362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:51;mise a jour du nom et de la date d'achat par script;DC:53:60:50:53:52;Lab Chariot / Mobile;;;
007P-1097-1;Latitude;E5550;Portable;DELL INC.;7YBM362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;6/22/2023 10:19;mise a jour du nom et de la date d'achat par script;20-47-47-EE-8C-2B;Lab Chariot / Mobile;;;
007EP-2080-1098;Latitude;E5550;Portable;DELL INC.;521J362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:05;mise a jour du nom et de la date d'achat par script;DC:53:60:3B:F4:89;Lab Chariot / Mobile;;;
007EP-2080-1099;Latitude;E5550;Portable;DELL INC.;FFVF362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:20;mise a jour du nom et de la date d'achat par script;20-47-47-F1-F1-21;Lab Chariot / Mobile;;;
007EP-2080-11;Latitude;E5540;Portable;DELL INC.;J3YJL32;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;80:19:34:ba:67:51;Lab Chariot / Mobile;;;
007EP-2080-1100;Latitude;E5550;Portable;DELL INC.;9W0G362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:14;mise a jour du nom et de la date d'achat par script;DC:53:60:50:3D:09;Lab Chariot / Mobile;;;
007EP-2080-1101;Latitude;E5550;Portable;DELL INC.;B49S362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:25;mise a jour du nom et de la date d'achat par script;DC:53:60:64:C4:A9;Lab Chariot / Mobile;;;
007EP-2080-1102;Latitude;E5550;Portable;DELL INC.;91LJ362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:36;mise a jour du nom et de la date d'achat par script;DC:53:60:3C:8C:B9;Lab Chariot / Mobile;;;
007EP-2080-1103;Latitude;E5550;Portable;DELL INC.;D2NQ362;10/14/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:54;mise a jour du nom et de la date d'achat par script;DC:53:60:3B:F4:A7;Lab Chariot / Mobile;;;
007EP-2080-1104;Latitude;E6410;Portable;DELL INC.;2TZLQM1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;00:23:14:D9:D3:78;Lab Chariot / Mobile;;;
007EP-2080-1107;Latitude;E5450;Portable;DELL INC.;HKW5062;9/4/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:36;mise a jour du nom et de la date d'achat par script;94:65:9C:13:38:73;Lab Chariot / Mobile;;;
007EP-2080-1108;Latitude;E5450;Portable;DELL INC.;J12D062;9/4/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:51;mise a jour du nom et de la date d'achat par script;94:65:9C:12:D3:6F;Lab Chariot / Mobile;;;
007EP-2080-1109;Latitude;E6540;Portable;DELL INC.;8X9MJ12;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;80:00:0B:37:90:8D;Lab Chariot / Mobile;;;
007EP-2080-1111;Latitude;E5540;Portable;DELL INC.;7ST5F12;6/10/2014 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:51;mise a jour du nom et de la date d'achat par script;B8:EE:65:E4:5C:B3;Lab Chariot / Mobile;;;
016P-30810-DESJ;Latitude;E5450;Portable;DELL INC.;5DV7S32;7/2/2015 0:00;016 - Maison familiale rurale du Granit;016 - Maison familiale rurale du Granit;location;;Distribué (deployed);10/28/2019 10:39;4/11/2023 10:30;mise a jour du nom et de la date d'achat par script;;Mesure 30810;;;
007EP-2080-1113;Latitude;E5550;Portable;DELL INC.;8FLYP72;;007 - Polyvalente Louis-Saint-Laurent;;;;Retiré (archived);10/28/2019 10:39;3/1/2024 13:39;;48:45:20:73:3F:BB;Lab Chariot / Mobile;;;
094P-30810-COUJ;Latitude;E5470;Portable;DELL INC.;46F7HC2;6/23/2016 0:00;098 - Entrepot Centre Lac-Megantic;;;;Retiré (archived);10/28/2019 10:39;6/6/2023 15:13;mise a jour du nom et de la date d'achat par script;28-F1-0E-0F-2F-0A;Mesure 30810;;Service Éducatif;
007EP-2080-1117;Latitude;E5470;Portable;DELL INC.;8JK7HC2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;E4:B3:18:6A:B0:3A;Lab Chariot / Mobile;;;
007EP-2080-1118;Latitude;E5470;Portable;DELL INC.;4Z3XNC2;9/25/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:44;mise a jour du nom et de la date d'achat par script;E4:A7:A0:B3:FA:A6;Lab Chariot / Mobile;;;
007EP-2080-1119;Latitude;E5470;Portable;DELL INC.;42JNVF2;2/1/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:54;mise a jour du nom et de la date d'achat par script;A8:6B:AD:0F:BC:75;Lab Chariot / Mobile;;;
"007EP-2080-1120;Latitude;E5470;Portable;DELL INC.;7VJCS32;7/2/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:44;mise a jour du nom et de la date d'achat par script;""5C:E0:C5:28:29:68; """"5E:E0:C5:28:29:68"""""";Lab Chariot / Mobile;;;"
007EP-2080-1122;Latitude;E5470;Portable;DELL INC.;D6KXNC2;9/25/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:54;mise a jour du nom et de la date d'achat par script;E4:A7:A0:C5:FE:D1;Lab Chariot / Mobile;;;
007EP-2080-1123;Latitude;E5530;Portable;DELL INC.;97Y4LX1;7/1/2013 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:39;mise a jour du nom et de la date d'achat par script;6C:88:14:95:F3:18;Lab Chariot / Mobile;;;
007EP-2080-1124;Latitude;E5470;Portable;DELL INC.;5897HC2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;E4:B3:18:6B:9A:59;Lab Chariot / Mobile;;;
007EP-2080-1125;Latitude;E5540;Portable;DELL INC.;31T5F12;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;B8:EE:65:E4:1E:33;Lab Chariot / Mobile;;;
007EP-2080-1126;Latitude;E5470;Portable;DELL INC.;23VMQF2;12/21/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:35;mise a jour du nom et de la date d'achat par script;28:56:5A:4D:A3:CB;Lab Chariot / Mobile;;;
007EP-2080-1127;Latitude;E5550;Portable;DELL INC.;11FYP72;4/13/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:44;mise a jour du nom et de la date d'achat par script;48:45:20:73:40:1A;Lab Chariot / Mobile;;;
007EP-2080-1128;Latitude;E5470;Portable;DELL INC.;6KNMQF2;12/21/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:45;mise a jour du nom et de la date d'achat par script;28:56:5A:4D:A4:C3;Lab Chariot / Mobile;;;
007EP-2080-1130;Latitude;E5470;Portable;DELL INC.;BZWXXF2;3/7/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/22/2021 10:55;modifie PC par TS;D4-81-D7-93-55-31;Lab Chariot / Mobile;;;
007EP-2080-1131;Latitude;E5470;Portable;DELL INC.;458XNC2;9/25/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:33;mise a jour du nom et de la date d'achat par script;e4:a7:a0:c5:fe:81;Lab Chariot / Mobile;;;
007EP-2080-1132;Latitude;5480;Portable;DELL INC.;35DK9H2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;54:13:79:74:CB:09;Lab Chariot / Mobile;;;
048P-30810-LINK;Latitude;5480;Portable;DELL INC.;GG0QMH2;10/11/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;6/22/2023 10:06;mise a jour du nom et de la date d'achat par script;A4-4C-C8-4C-81-48;Lab Chariot / Mobile;;;
007EP-2080-1137;Latitude;E5540;Portable;DELL INC.;DDL2K12;9/29/2014 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:47;mise a jour du nom et de la date d'achat par script;30:10:B3:4A:F0:80;Lab Chariot / Mobile;;;
007EP-2080-1138;Latitude;5480;Portable;DELL INC.;H8GPMH2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;D4:6A:6A:56:97:FB;Lab Chariot / Mobile;;;
007EP-2080-1139;Latitude;5480;Portable;DELL INC.;GV4PMH2;10/11/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:46;mise a jour du nom et de la date d'achat par script;D4:6A:6A:60:16:D5;Lab Chariot / Mobile;;;
007EP-2080-1140;Latitude;E5470;Portable;DELL INC.;B1FXNC2;9/25/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:38;mise a jour du nom et de la date d'achat par script;E4:A7:A0:C5:FD:2D;Lab Chariot / Mobile;;;
007EP-2080-1141;Latitude;E6530;Portable;DELL INC.;GKVCYW1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;84:3A:4B:82:A3:84;Lab Chariot / Mobile;;;
007EP-2080-1144;Latitude;5480;Portable;DELL INC.;B7DK9H2;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;7/15/2020 9:51;modifie PC par TS;54:13:79:74:cc:0f;Lab Chariot / Mobile;;;
007EP-2080-1145;Latitude;5480;Portable;DELL INC.;316SRN2;5/9/2018 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:34;mise a jour du nom et de la date d'achat par script;FC:01:7C:87:B9:17;Lab Chariot / Mobile;;;
007EP-2080-1146;Latitude;5480;Portable;DELL INC.;G12YRN2;5/9/2018 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:44;mise a jour du nom et de la date d'achat par script;fc:01:7c:87:c7:6b;Lab Chariot / Mobile;;;
007P-30810-AB;Latitude;E5470;Portable;DELL INC.;FGNMQF2;12/21/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;8/16/2023 15:40;mise a jour du nom et de la date d'achat par script;18-DB-F2-58-0B-A5;Lab Chariot / Mobile;;;
007EP-2080-1148;Latitude;E6520;Portable;DELL INC.;GVPDCS1;;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;10/28/2019 10:39;;D4:BE:D9:26:BD:20;Lab Chariot / Mobile;;;
007EP-2080-1149;Latitude;5480;Portable;DELL INC.;H3QNGH2;9/11/2017 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:20;mise a jour du nom et de la date d'achat par script;54:13:79:9A:E0:A5;Lab Chariot / Mobile;;;
007EP-2080-1150;Latitude;5480;Portable;DELL INC.;4VYZRN2;5/9/2018 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:49;mise a jour du nom et de la date d'achat par script;FC:01:7C:78:F1:9B;Lab Chariot / Mobile;;;
007EP-2080-1151;Latitude;E5470;Portable;DELL INC.;69NMQF2;12/21/2016 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:35;mise a jour du nom et de la date d'achat par script;28:56:5A:4D:A3:E3;Lab Chariot / Mobile;;;
007P-2080-12;Latitude;E5540;Portable;DELL INC.;J2YJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:55;mise a jour du nom et de la date d'achat par script;80:19:34:ba:67:29;Lab Chariot / Mobile;;;
007P-2080-13;Latitude;E5540;Portable;DELL INC.;60VJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:41;mise a jour du nom et de la date d'achat par script;80:19:34:ba:fb:d0;Lab Chariot / Mobile;;;
007P-2080-14;Latitude;E5540;Portable;DELL INC.;67YJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:36;mise a jour du nom et de la date d'achat par script;80:19:34:b9:82:3c;Lab Chariot / Mobile;;;
007P-2080-15;Latitude;E5540;Portable;DELL INC.;C8YJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;2/11/2022 15:26;mise a jour du nom et de la date d'achat par script;80:19:34:ba:9b:9f;Lab Chariot / Mobile;;;
007P-2080-16;Latitude;E5540;Portable;DELL INC.;BBYJL32;2/24/2015 0:00;007 - Polyvalente Louis-Saint-Laurent;;;;Distribué (deployable);10/28/2019 10:39;9/8/2021 15:39;mise a jour du nom et de la date d'achat par script;34:e6:d7:39:e7:34;Lab Chariot / Mobile;;;
